event_id,event_region,season_year,stage_label,week_label,day_label,match_date,match_order,game_number,team_a,team_b,winner,loser,map_name,map_mode,series_format,source_url,source_note
owcs_2025_asia_s2_japan,japan,2025,Stage 2,Week 1,May 12,2025-05-12,1,1,REVATI,ZG (Japanese team),REVATI,ZG (Japanese team),Busan,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Asia/Stage_2/Japan/Regular_Season,group_stage_scrape
owcs_2025_asia_s2_japan,japan,2025,Stage 2,Week 1,May 12,2025-05-12,1,2,REVATI,ZG (Japanese team),REVATI,ZG (Japanese team),King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Asia/Stage_2/Japan/Regular_Season,group_stage_scrape
owcs_2025_asia_s2_japan,japan,2025,Stage 2,Week 1,May 12,2025-05-12,1,3,REVATI,ZG (Japanese team),REVATI,ZG (Japanese team),Runasapi,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Asia/Stage_2/Japan/Regular_Season,group_stage_scrape
owcs_2025_asia_s2_japan,japan,2025,Stage 2,Week 1,May 12,2025-05-12,2,1,VARREL,Nyam Gaming,VARREL,Nyam Gaming,Ilios,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Asia/Stage_2/Japan/Regular_Season,group_stage_scrape
owcs_2025_asia_s2_japan,japan,2025,Stage 2,Week 1,May 12,2025-05-12,2,2,VARREL,Nyam Gaming,VARREL,Nyam Gaming,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Asia/Stage_2/Japan/Regular_Season,group_stage_scrape
owcs_2025_asia_s2_japan,japan,2025,Stage 2,Week 1,May 12,2025-05-12,2,3,VARREL,Nyam Gaming,VARREL,Nyam Gaming,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Asia/Stage_2/Japan/Regular_Season,group_stage_scrape
owcs_2025_asia_s2_japan,japan,2025,Stage 2,Week 1,May 12,2025-05-12,3,1,REJECT,Arise Project,REJECT,Arise Project,Busan,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Asia/Stage_2/Japan/Regular_Season,group_stage_scrape
owcs_2025_asia_s2_japan,japan,2025,Stage 2,Week 1,May 12,2025-05-12,3,2,REJECT,Arise Project,REJECT,Arise Project,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Asia/Stage_2/Japan/Regular_Season,group_stage_scrape
owcs_2025_asia_s2_japan,japan,2025,Stage 2,Week 1,May 12,2025-05-12,3,3,REJECT,Arise Project,REJECT,Arise Project,Colosseo,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Asia/Stage_2/Japan/Regular_Season,group_stage_scrape
owcs_2025_asia_s2_japan,japan,2025,Stage 2,Week 1,May 13,2025-05-13,4,1,Please Not Hero Ban,REJECT,REJECT,Please Not Hero Ban,Oasis,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Asia/Stage_2/Japan/Regular_Season,group_stage_scrape
owcs_2025_asia_s2_japan,japan,2025,Stage 2,Week 1,May 13,2025-05-13,4,2,Please Not Hero Ban,REJECT,REJECT,Please Not Hero Ban,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Asia/Stage_2/Japan/Regular_Season,group_stage_scrape
owcs_2025_asia_s2_japan,japan,2025,Stage 2,Week 1,May 13,2025-05-13,4,3,Please Not Hero Ban,REJECT,REJECT,Please Not Hero Ban,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Asia/Stage_2/Japan/Regular_Season,group_stage_scrape
