event_id,event_region,season_year,stage_label,week_label,day_label,match_date,match_order,game_number,team_a,team_b,winner,loser,map_name,map_mode,series_format,source_url,source_note
owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 1,Day 2,2024-03-29,1,1,YETI,WAC,YETI,WAC,Ilios,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 1,Day 2,2024-03-29,1,2,YETI,WAC,YETI,WAC,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 1,Day 2,2024-03-29,1,3,YETI,WAC,WAC,YETI,Hollywood,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 1,Day 2,2024-03-29,1,4,YETI,WAC,YETI,WAC,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 1,Day 2,2024-03-29,2,1,Team Falcons,From the Gamer,Team Falcons,From the Gamer,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 1,Day 2,2024-03-29,2,2,Team Falcons,From the Gamer,From the Gamer,Team Falcons,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 1,Day 2,2024-03-29,2,3,Team Falcons,From the Gamer,Team Falcons,From the Gamer,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 1,Day 2,2024-03-29,2,4,Team Falcons,From the Gamer,Team Falcons,From the Gamer,Shambali Monastery,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 1,Day 3,2024-03-30,3,1,WAC,From the Gamer,WAC,From the Gamer,Ilios,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 1,Day 3,2024-03-30,3,2,WAC,From the Gamer,WAC,From the Gamer,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 1,Day 3,2024-03-30,3,3,WAC,From the Gamer,WAC,From the Gamer,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 1,Day 3,2024-03-30,4,1,Team Falcons,YETI,YETI,Team Falcons,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 1,Day 3,2024-03-30,4,2,Team Falcons,YETI,Team Falcons,YETI,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 1,Day 3,2024-03-30,4,3,Team Falcons,YETI,Team Falcons,YETI,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 1,Day 3,2024-03-30,4,4,Team Falcons,YETI,YETI,Team Falcons,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
owcs_2024_asia_s1_korea,korea,2024,Stage 1,Week 1,Day 3,2024-03-30,4,5,Team Falcons,YETI,Team Falcons,YETI,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Korea,liquipedia_scraper_draft
