event_id,event_region,season_year,stage_label,week_label,day_label,match_date,match_order,game_number,team_a,team_b,winner,loser,map_name,map_mode,series_format,source_url,source_note
faceit_2024_s3_emea_master,emea,2024,Season 3 Master,[MANUAL],[MANUAL],[MANUAL],1,1,virtus.pro,Gass T3 is not a Job,virtus.pro,Gass T3 is not a Job,Oasis,Control,bo5,https://liquipedia.net/overwatch/FACEIT_League/Season_3/EMEA/Master,liquipedia_scraper_draft
faceit_2024_s3_emea_master,emea,2024,Season 3 Master,[MANUAL],[MANUAL],[MANUAL],1,2,virtus.pro,Gass T3 is not a Job,virtus.pro,Gass T3 is not a Job,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/FACEIT_League/Season_3/EMEA/Master,liquipedia_scraper_draft
faceit_2024_s3_emea_master,emea,2024,Season 3 Master,[MANUAL],[MANUAL],[MANUAL],1,3,virtus.pro,Gass T3 is not a Job,virtus.pro,Gass T3 is not a Job,Runasapi,Push,bo5,https://liquipedia.net/overwatch/FACEIT_League/Season_3/EMEA/Master,liquipedia_scraper_draft
faceit_2024_s3_emea_master,emea,2024,Season 3 Master,[MANUAL],[MANUAL],[MANUAL],2,1,Vision Esports,Wasp X Ohhhh No,Vision Esports,Wasp X Ohhhh No,Ilios,Control,bo5,https://liquipedia.net/overwatch/FACEIT_League/Season_3/EMEA/Master,liquipedia_scraper_draft
faceit_2024_s3_emea_master,emea,2024,Season 3 Master,[MANUAL],[MANUAL],[MANUAL],2,2,Vision Esports,Wasp X Ohhhh No,Vision Esports,Wasp X Ohhhh No,King's Row,Hyrbrid,bo5,https://liquipedia.net/overwatch/FACEIT_League/Season_3/EMEA/Master,liquipedia_scraper_draft
faceit_2024_s3_emea_master,emea,2024,Season 3 Master,[MANUAL],[MANUAL],[MANUAL],2,3,Vision Esports,Wasp X Ohhhh No,Wasp X Ohhhh No,Vision Esports,Colosseo,Push,bo5,https://liquipedia.net/overwatch/FACEIT_League/Season_3/EMEA/Master,liquipedia_scraper_draft
faceit_2024_s3_emea_master,emea,2024,Season 3 Master,[MANUAL],[MANUAL],[MANUAL],2,4,Vision Esports,Wasp X Ohhhh No,Vision Esports,Wasp X Ohhhh No,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/FACEIT_League/Season_3/EMEA/Master,liquipedia_scraper_draft
faceit_2024_s3_emea_master,emea,2024,Season 3 Master,[MANUAL],[MANUAL],[MANUAL],3,1,Quick Esports,Ex Oblivione,Ex Oblivione,Quick Esports,Oasis,Control,bo5,https://liquipedia.net/overwatch/FACEIT_League/Season_3/EMEA/Master,liquipedia_scraper_draft
faceit_2024_s3_emea_master,emea,2024,Season 3 Master,[MANUAL],[MANUAL],[MANUAL],3,2,Quick Esports,Ex Oblivione,Ex Oblivione,Quick Esports,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/FACEIT_League/Season_3/EMEA/Master,liquipedia_scraper_draft
faceit_2024_s3_emea_master,emea,2024,Season 3 Master,[MANUAL],[MANUAL],[MANUAL],3,3,Quick Esports,Ex Oblivione,Ex Oblivione,Quick Esports,Runasapi,Push,bo5,https://liquipedia.net/overwatch/FACEIT_League/Season_3/EMEA/Master,liquipedia_scraper_draft
